1069,2013/06/09,1467,349.91,28.87,378.78
1070,2013/06/22,907,120.79,9.97,130.76
1071,2013/06/22,2203,350.62,28.93,379.55
1072,2013/06/05,1566,396.68,32.73,429.41
1073,2013/06/26,3960,357.15,29.46,386.61
1074,2013/06/29,3792,247.27,20.40,267.67
1075,2013/06/22,2479,104.38,8.61,112.99
1076,2013/06/16,3532,151.81,12.52,164.33
1077,2013/06/25,2368,16.94,1.40,18.34
1078,2013/06/03,2664,116.22,9.59,125.81
1079,2013/06/21,303,237.37,19.58,256.95
1080,2013/06/08,3815,322.98,26.65,349.63
1081,2013/06/25,2514,236.78,19.53,256.31
1082,2013/06/27,2678,234.94,19.38,254.32
1083,2013/06/23,1805,19.51,1.61,21.12
1084,2013/06/25,2332,136.91,11.30,148.21
1085,2013/06/23,402,228.69,18.87,247.56
1086,2013/06/29,186,251.18,20.72,271.90
1087,2013/06/26,3691,356.71,29.43,386.14
1088,2013/06/23,791,177.79,14.67,192.46
1089,2013/06/20,3589,338.25,27.91,366.16
1090,2013/06/19,3678,15.75,1.30,17.05
1091,2013/06/10,2317,305.52,25.21,330.73
1092,2013/06/23,2424,17.56,1.45,19.01
1093,2013/06/16,554,173.02,14.27,187.29
1094,2013/06/26,1212,304.67,25.14,329.81
1095,2013/06/09,3938,388.13,32.02,420.15
1096,2013/06/25,2748,203.61,16.80,220.41
1097,2013/06/10,3317,101.59,8.38,109.97
1098,2013/06/05,1742,184.17,15.19,199.36
1099,2013/06/21,468,86.38,7.13,93.51
1100,2013/06/28,3044,131.98,10.89,142.87
1101,2013/06/14,1461,367.86,30.35,398.21
1102,2013/06/14,3760,47.81,3.94,51.75
1103,2013/06/20,2333,4.06,0.33,4.39
1104,2013/06/29,3540,154.59,12.75,167.34
1105,2013/06/25,3806,168.17,13.87,182.04
1106,2013/06/10,2961,77.32,6.38,83.70
1107,2013/06/26,510,55.24,4.56,59.80
1108,2013/06/25,964,331.98,27.39,359.37
1109,2013/06/23,3743,89.89,7.42,97.31
1110,2013/06/30,1495,84.77,6.99,91.76
1111,2013/06/15,2406,213.32,17.60,230.92
1112,2013/06/18,2188,160.11,13.21,173.32
1113,2013/06/28,3378,392.55,32.39,424.94
1114,2013/06/18,3186,198.66,16.39,215.05
1115,2013/06/05,42,82.71,6.82,89.53
1116,2013/06/20,390,308.84,25.48,334.32
1117,2013/06/12,3207,307.13,25.34,332.47
1118,2013/06/23,737,136.70,11.28,147.98
1119,2013/06/17,3296,121.05,9.99,131.04
1120,2013/06/01,1106,78.98,6.52,85.50
1121,2013/06/25,701,190.63,15.73,206.36
1122,2013/06/29,1781,133.68,11.03,144.71
1123,2013/06/05,3490,165.39,13.64,179.03
1124,2013/06/30,33,297.82,24.57,322.39
1125,2013/06/21,3461,36.25,2.99,39.24
1126,2013/06/05,843,372.95,30.77,403.72
1127,2013/06/07,986,169.89,14.02,183.91
1128,2013/06/14,3028,192.63,15.89,208.52
1129,2013/06/20,1553,255.97,21.12,277.09
1130,2013/06/12,2547,62.83,5.18,68.01
1131,2013/06/13,1883,60.75,5.01,65.76
1132,2013/06/07,2727,328.85,27.13,355.98
1133,2013/06/13,3580,258.72,21.34,280.06
1134,2013/06/14,3162,182.44,15.05,197.49
1135,2013/06/28,2903,344.57,28.43,373.00
1136,2013/06/26,140,327.31,27.00,354.31
1137,2013/06/17,2982,99.60,8.22,107.82
1138,2013/06/15,432,204.48,16.87,221.35
1139,2013/06/25,409,297.28,24.53,321.81
1140,2013/06/15,2182,342.47,28.25,370.72
1141,2013/06/11,3260,123.67,10.20,133.87
1142,2013/06/20,3739,56.93,4.70,61.63
1143,2013/06/08,2864,294.22,24.27,318.49
1144,2013/06/17,827,307.61,25.38,332.99
1145,2013/06/27,860,284.86,23.50,308.36
1146,2013/06/20,1210,211.14,17.42,228.56
1147,2013/06/08,2110,373.05,30.78,403.83
1148,2013/06/29,3861,207.01,17.08,224.09
1149,2013/06/22,244,258.43,21.32,279.75
1150,2013/06/01,1737,166.40,13.73,180.13
1151,2013/06/10,1876,310.30,25.60,335.90
1152,2013/06/01,3176,4.94,0.41,5.35
1153,2013/06/02,2951,258.73,21.35,280.08
1154,2013/06/03,2979,162.40,13.40,175.80
1155,2013/06/03,2473,224.83,18.55,243.38
1156,2013/06/16,280,303.40,25.03,328.43
1157,2013/06/22,613,154.17,12.72,166.89
1158,2013/06/11,899,54.19,4.47,58.66
1159,2013/06/08,1591,95.46,7.88,103.34
1160,2013/06/09,692,91.58,7.56,99.14
1161,2013/06/03,1641,95.72,7.90,103.62
1162,2013/06/22,2070,186.37,15.38,201.75
1163,2013/06/12,1304,174.00,14.36,188.35
1164,2013/06/10,2437,359.72,29.68,389.40
1165,2013/06/11,2611,258.01,21.29,279.30
1166,2013/06/04,2967,280.08,23.11,303.19
1167,2013/06/06,2266,99.14,8.18,107.32
1168,2013/06/25,180,159.36,13.15,172.51
1169,2013/06/09,243,299.75,24.73,324.48
1170,2013/06/28,3728,316.15,26.08,342.23
1171,2013/06/11,84,274.74,22.67,297.41
1172,2013/06/29,2155,293.50,24.21,317.71
1173,2013/06/13,662,82.46,6.80,89.26
1174,2013/06/16,1833,307.50,25.37,332.87
1175,2013/06/27,1378,308.51,25.45,333.96
1176,2013/06/24,2404,170.66,14.08,184.74
1177,2013/06/17,185,95.10,7.85,102.95
1178,2013/06/21,3204,276.56,22.82,299.38
1179,2013/06/07,2161,131.15,10.82,141.97
1180,2013/06/19,2188,143.88,11.87,155.75
1181,2013/06/03,1198,227.69,18.78,246.47
1182,2013/06/09,3387,154.52,12.75,167.27
1183,2013/06/01,2331,119.50,9.86,129.36
1184,2013/06/28,536,116.57,9.62,126.19
1185,2013/06/08,3725,215.73,17.80,233.53
1186,2013/06/15,1856,313.40,25.86,339.26
1187,2013/06/23,2063,229.38,18.92,248.30
1188,2013/06/27,2634,172.37,14.22,186.59
1189,2013/06/23,1316,166.09,13.70,179.79
1190,2013/06/24,335,95.16,7.85,103.01
1191,2013/06/16,2472,22.58,1.86,24.44
1192,2013/06/02,309,310.44,25.61,336.05
1193,2013/06/19,1242,336.28,27.74,364.02
1194,2013/06/05,3037,138.98,11.47,150.45
1195,2013/06/09,2792,156.62,12.92,169.54
1196,2013/06/04,2941,326.27,26.92,353.19
1197,2013/06/01,3665,309.75,25.55,335.30
1198,2013/06/12,1149,392.94,32.42,425.36
1199,2013/06/25,3675,1.16,0.10,1.26
1200,2013/06/22,3292,219.69,18.12,237.81
