1844,2013/10/22,1504,148.86,12.28,161.14
1845,2013/10/07,3896,140.56,11.60,152.16
1846,2013/10/04,2755,248.23,20.48,268.71
1847,2013/10/18,3427,154.08,12.71,166.79
1848,2013/10/17,758,87.75,7.24,94.99
1849,2013/10/18,205,158.17,13.05,171.22
1850,2013/10/19,2384,108.34,8.94,117.28
1851,2013/10/24,1864,90.85,7.50,98.35
1852,2013/10/21,3951,189.92,15.67,205.59
1853,2013/10/02,3370,352.81,29.11,381.92
1854,2013/10/19,1678,288.81,23.83,312.64
1855,2013/10/11,498,184.80,15.25,200.05
1856,2013/10/21,1495,209.60,17.29,226.89
1857,2013/10/13,2772,169.77,14.01,183.78
1858,2013/10/14,2753,122.51,10.11,132.62
1859,2013/10/06,1749,347.59,28.68,376.27
1860,2013/10/01,1927,379.70,31.33,411.03
1861,2013/10/26,1713,329.17,27.16,356.33
1862,2013/10/29,550,243.30,20.07,263.37
1863,2013/10/04,1757,397.69,32.81,430.50
1864,2013/10/07,925,135.14,11.15,146.29
1865,2013/10/15,328,345.92,28.54,374.46
1866,2013/10/13,1849,223.81,18.46,242.27
1867,2013/10/10,3235,108.90,8.98,117.88
1868,2013/10/04,294,299.25,24.69,323.94
1869,2013/10/08,1124,217.68,17.96,235.64
1870,2013/10/16,3770,181.43,14.97,196.40
1871,2013/10/28,3535,355.67,29.34,385.01
1872,2013/10/11,3636,232.15,19.15,251.30
1873,2013/10/16,3393,260.60,21.50,282.10
1874,2013/10/07,2435,274.88,22.68,297.56
1875,2013/10/05,642,255.94,21.12,277.06
1876,2013/10/08,3936,175.51,14.48,189.99
1877,2013/10/22,422,278.34,22.96,301.30
1878,2013/10/23,629,64.86,5.35,70.21
1879,2013/10/03,414,122.37,10.10,132.47
1880,2013/10/13,1137,383.26,31.62,414.88
1881,2013/10/17,3327,168.91,13.94,182.85
1882,2013/10/24,3980,111.81,9.22,121.03
1883,2013/10/27,1699,118.84,9.80,128.64
1884,2013/10/07,940,371.97,30.69,402.66
1885,2013/10/07,3381,76.20,6.29,82.49
1886,2013/10/24,2604,67.08,5.53,72.61
1887,2013/10/29,43,305.53,25.21,330.74
1888,2013/10/18,2747,213.85,17.64,231.49
1889,2013/10/05,1003,148.32,12.24,160.56
1890,2013/10/26,3242,259.55,21.41,280.96
1891,2013/10/16,2750,390.29,32.20,422.49
1892,2013/10/11,1376,119.87,9.89,129.76
1893,2013/10/21,1917,187.97,15.51,203.48
1894,2013/10/23,3209,347.48,28.67,376.15
1895,2013/10/01,2798,323.41,26.68,350.09
1896,2013/10/18,380,25.98,2.14,28.12
1897,2013/10/29,2161,338.13,27.90,366.03
1898,2013/10/24,3217,38.85,3.21,42.06
1899,2013/10/16,1819,272.76,22.50,295.26
1900,2013/10/14,3039,186.74,15.41,202.15
1901,2013/10/30,2895,208.26,17.18,225.44
1902,2013/10/03,217,338.10,27.89,365.99
1903,2013/10/01,2085,3.61,0.30,3.91
1904,2013/10/18,3313,37.60,3.10,40.70
1905,2013/10/17,3617,262.19,21.63,283.82
1906,2013/10/03,2506,342.30,28.24,370.54
1907,2013/10/19,2551,42.44,3.50,45.94
1908,2013/10/05,2235,361.52,29.83,391.35
1909,2013/10/26,3510,33.37,2.75,36.12
1910,2013/10/30,1024,273.17,22.54,295.71
1911,2013/10/10,2220,298.91,24.66,323.57
1912,2013/10/01,205,74.91,6.18,81.09
1913,2013/10/18,3079,58.15,4.80,62.95
1914,2013/10/30,2118,354.11,29.21,383.32
1915,2013/10/23,736,157.30,12.98,170.28
1916,2013/10/03,447,73.20,6.04,79.24
1917,2013/10/29,1219,301.38,24.86,326.24
1918,2013/10/13,3969,158.67,13.09,171.76
1919,2013/10/18,829,194.48,16.04,210.52
1920,2013/10/25,3501,276.21,22.79,299.00
1921,2013/10/27,390,278.15,22.95,301.10
1922,2013/10/13,1645,36.96,3.05,40.01
1923,2013/10/31,1376,381.63,31.48,413.11
1924,2013/10/23,1362,353.75,29.18,382.93
1925,2013/10/29,2124,202.14,16.68,218.82
1926,2013/10/16,3392,104.00,8.58,112.58
1927,2013/10/25,1563,129.70,10.70,140.40
1928,2013/10/02,3095,130.68,10.78,141.46
1929,2013/10/18,3466,275.13,22.70,297.83
1930,2013/10/25,3651,18.83,1.55,20.38
1931,2013/10/09,1735,383.16,31.61,414.77
1932,2013/10/02,2194,198.50,16.38,214.88
1933,2013/10/19,2687,14.01,1.16,15.17
1934,2013/10/15,1514,349.35,28.82,378.17
1935,2013/10/31,1382,260.47,21.49,281.96
1936,2013/10/16,348,102.23,8.43,110.66
1937,2013/10/22,732,6.04,0.50,6.54
1938,2013/10/16,22,173.53,14.32,187.85
1939,2013/10/25,3743,395.33,32.61,427.94
1940,2013/10/09,3314,43.74,3.61,47.35
1941,2013/10/28,3564,152.25,12.56,164.81
1942,2013/10/24,3283,100.79,8.32,109.11
1943,2013/10/08,917,133.49,11.01,144.50
1944,2013/10/29,1565,235.93,19.46,255.39
1945,2013/10/14,2987,392.45,32.38,424.83
1946,2013/10/20,1871,154.86,12.78,167.64
1947,2013/10/04,1057,37.44,3.09,40.53
1948,2013/10/25,1263,317.16,26.17,343.33
1949,2013/10/02,2596,177.53,14.65,192.18
1950,2013/10/05,413,198.50,16.38,214.88
1951,2013/10/26,515,146.28,12.07,158.35
1952,2013/10/29,2927,141.67,11.69,153.36
1953,2013/10/13,3265,31.66,2.61,34.27
1954,2013/10/02,3236,246.44,20.33,266.77
1955,2013/10/17,2222,201.40,16.62,218.02
1956,2013/10/18,102,368.68,30.42,399.10
1957,2013/10/12,1625,353.28,29.15,382.43
1958,2013/10/30,33,395.56,32.63,428.19
1959,2013/10/20,2960,266.01,21.95,287.96
1960,2013/10/17,1903,77.37,6.38,83.75
1961,2013/10/27,3607,213.38,17.60,230.98
1962,2013/10/19,3834,353.80,29.19,382.99
1963,2013/10/17,3568,219.57,18.11,237.68
1964,2013/10/10,3203,95.56,7.88,103.44
1965,2013/10/16,2594,352.97,29.12,382.09
1966,2013/10/03,109,280.99,23.18,304.17
1967,2013/10/26,3748,375.19,30.95,406.14
1968,2013/10/28,3792,96.18,7.93,104.11
1969,2013/10/23,916,148.48,12.25,160.73
1970,2013/10/01,3968,132.67,10.95,143.62
1971,2013/10/14,1359,28.48,2.35,30.83
1972,2013/10/04,16,357.98,29.53,387.51
1973,2013/10/24,3060,150.40,12.41,162.81
1974,2013/10/17,3389,176.88,14.59,191.47
1975,2013/10/25,3156,164.53,13.57,178.10
1976,2013/10/11,1874,152.26,12.56,164.82
1977,2013/10/11,190,364.76,30.09,394.85
1978,2013/10/27,1118,148.22,12.23,160.45
1979,2013/10/18,3424,0.37,0.03,0.40
1980,2013/10/10,594,117.83,9.72,127.55
1981,2013/10/06,3947,338.52,27.93,366.45
1982,2013/10/24,558,104.08,8.59,112.67
1983,2013/10/11,3666,137.15,11.31,148.46
1984,2013/10/22,3547,122.23,10.08,132.31
1985,2013/10/03,165,197.19,16.27,213.46
1986,2013/10/26,3774,155.91,12.86,168.77
1987,2013/10/06,2273,180.05,14.85,194.90
1988,2013/10/16,2998,368.03,30.36,398.39
1989,2013/10/23,2744,152.17,12.55,164.72
1990,2013/10/01,2305,322.09,26.57,348.66
1991,2013/10/24,3411,383.94,31.68,415.62
1992,2013/10/20,229,278.44,22.97,301.41
1993,2013/10/27,1934,379.99,31.35,411.34
1994,2013/10/02,277,263.29,21.72,285.01
1995,2013/10/17,111,328.30,27.08,355.38
1996,2013/10/16,157,388.68,32.07,420.75
1997,2013/10/11,3800,357.05,29.46,386.51
1998,2013/10/15,2224,329.25,27.16,356.41
1999,2013/10/04,3238,385.34,31.79,417.13
2000,2013/10/08,1601,380.42,31.38,411.80
